IOR-3.3.0+dev: MPI Coordinated Test of Parallel I/O
Began               : Sun Jul  5 11:18:55 2020
Command line        : /IO500/bin/ior -w -s 500000 -a POSIX -v -i 1 -C -Q 1 -g -G 27 -k -e -t 47008 -b 47008 -o /mnt/cephfs/datafiles/2020.07.05-11.10.12-scr/ior_hard/IOR_file -O stoneWallingStatusFile=/mnt/cephfs/datafiles/2020.07.05-11.10.12-scr/ior_hard/stonewall -O stoneWallingWearOut=1 -D 300
Machine             : Linux sr650-1
Start time skew across all tasks: 321.15 sec
TestID              : 0
StartTime           : Sun Jul  5 11:18:55 2020
Path                : /mnt/cephfs/datafiles/2020.07.05-11.10.12-scr/ior_hard
FS                  : 63.9 TiB   Used FS: 10.4%   Inodes: 8.9 Mi   Used Inodes: 100.0%
Participating tasks: 200
Using reorderTasks '-C' (useful to avoid read cache in client)

Options: 
api                 : POSIX
apiVersion          : 
test filename       : /mnt/cephfs/datafiles/2020.07.05-11.10.12-scr/ior_hard/IOR_file
access              : single-shared-file
type                : independent
segments            : 500000
ordering in a file  : sequential
ordering inter file : constant task offset
task offset         : 1
nodes               : 10
tasks               : 200
clients per node    : 20
repetitions         : 1
xfersize            : 47008 bytes
blocksize           : 47008 bytes
aggregate filesize  : 4.28 TiB
stonewallingTime    : 300
stoneWallingWearOut : 1

Results: 

access    bw(MiB/s)  IOPS       Latency(s)  block(KiB) xfer(KiB)  open(s)    wr/rd(s)   close(s)   total(s)   iter
------    ---------  ----       ----------  ---------- ---------  --------   --------   --------   --------   ----
Commencing write performance test: Sun Jul  5 11:18:55 2020
36: stonewalling pairs accessed: 114313
125: stonewalling pairs accessed: 99093
104: stonewalling pairs accessed: 92095
114: stonewalling pairs accessed: 91056
72: stonewalling pairs accessed: 114174
132: stonewalling pairs accessed: 110121
176: stonewalling pairs accessed: 101718
172: stonewalling pairs accessed: 112973
112: stonewalling pairs accessed: 90127
85: stonewalling pairs accessed: 112853
156: stonewalling pairs accessed: 114153
195: stonewalling pairs accessed: 89381
24: stonewalling pairs accessed: 102051
45: stonewalling pairs accessed: 89320
162: stonewalling pairs accessed: 113749
110: stonewalling pairs accessed: 99149
184: stonewalling pairs accessed: 114355
41: stonewalling pairs accessed: 113483
34: stonewalling pairs accessed: 114204
137: stonewalling pairs accessed: 114268
81: stonewalling pairs accessed: 114180
18: stonewalling pairs accessed: 90889
175: stonewalling pairs accessed: 89395
70: stonewalling pairs accessed: 98277
117: stonewalling pairs accessed: 114358
129: stonewalling pairs accessed: 100286
186: stonewalling pairs accessed: 114222
161: stonewalling pairs accessed: 99656
165: stonewalling pairs accessed: 99473
150: stonewalling pairs accessed: 113346
32: stonewalling pairs accessed: 89245
134: stonewalling pairs accessed: 114336
126: stonewalling pairs accessed: 114329
142: stonewalling pairs accessed: 113195
111: stonewalling pairs accessed: 114335
145: stonewalling pairs accessed: 99122
26: stonewalling pairs accessed: 114159
11: stonewalling pairs accessed: 99093
152: stonewalling pairs accessed: 112693
164: stonewalling pairs accessed: 114309
65: stonewalling pairs accessed: 98657
196: stonewalling pairs accessed: 114121
51: stonewalling pairs accessed: 90712
48: stonewalling pairs accessed: 114333
170: stonewalling pairs accessed: 113418
118: stonewalling pairs accessed: 92202
160: stonewalling pairs accessed: 89024
57: stonewalling pairs accessed: 114298
21: stonewalling pairs accessed: 113501
97: stonewalling pairs accessed: 114283
66: stonewalling pairs accessed: 114212
178: stonewalling pairs accessed: 89851
52: stonewalling pairs accessed: 114283
127: stonewalling pairs accessed: 101362
123: stonewalling pairs accessed: 114336
89: stonewalling pairs accessed: 90272
83: stonewalling pairs accessed: 114313
154: stonewalling pairs accessed: 114316
120: stonewalling pairs accessed: 90675
17: stonewalling pairs accessed: 114284
71: stonewalling pairs accessed: 100309
143: stonewalling pairs accessed: 91842
60: stonewalling pairs accessed: 112943
77: stonewalling pairs accessed: 100480
146: stonewalling pairs accessed: 90294
15: stonewalling pairs accessed: 98689
171: stonewalling pairs accessed: 90397
182: stonewalling pairs accessed: 113805
14: stonewalling pairs accessed: 114347
5: stonewalling pairs accessed: 113313
3: stonewalling pairs accessed: 114151
144: stonewalling pairs accessed: 114277
180: stonewalling pairs accessed: 113629
67: stonewalling pairs accessed: 91638
115: stonewalling pairs accessed: 113229
20: stonewalling pairs accessed: 90207
73: stonewalling pairs accessed: 100309
128: stonewalling pairs accessed: 90614
105: stonewalling pairs accessed: 113229
140: stonewalling pairs accessed: 113697
47: stonewalling pairs accessed: 91862
116: stonewalling pairs accessed: 90956
31: stonewalling pairs accessed: 99792
63: stonewalling pairs accessed: 114297
122: stonewalling pairs accessed: 89947
50: stonewalling pairs accessed: 112955
147: stonewalling pairs accessed: 114329
19: stonewalling pairs accessed: 114216
86: stonewalling pairs accessed: 100286
113: stonewalling pairs accessed: 114309
188: stonewalling pairs accessed: 114197
74: stonewalling pairs accessed: 89868
75: stonewalling pairs accessed: 112854
0: stonewalling pairs accessed: 99032
29: stonewalling pairs accessed: 91841
103: stonewalling pairs accessed: 114308
100: stonewalling pairs accessed: 113864
119: stonewalling pairs accessed: 114359
13: stonewalling pairs accessed: 101176
54: stonewalling pairs accessed: 101427
130: stonewalling pairs accessed: 113711
30: stonewalling pairs accessed: 113073
102: stonewalling pairs accessed: 89247
107: stonewalling pairs accessed: 114290
61: stonewalling pairs accessed: 98802
166: stonewalling pairs accessed: 91426
121: stonewalling pairs accessed: 113813
163: stonewalling pairs accessed: 91142
64: stonewalling pairs accessed: 92037
40: stonewalling pairs accessed: 91079
27: stonewalling pairs accessed: 91114
99: stonewalling pairs accessed: 100457
46: stonewalling pairs accessed: 114199
33: stonewalling pairs accessed: 102197
98: stonewalling pairs accessed: 91162
10: stonewalling pairs accessed: 112997
157: stonewalling pairs accessed: 91711
68: stonewalling pairs accessed: 114337
177: stonewalling pairs accessed: 114358
199: stonewalling pairs accessed: 90030
78: stonewalling pairs accessed: 114313
139: stonewalling pairs accessed: 89555
198: stonewalling pairs accessed: 114330
59: stonewalling pairs accessed: 90208
191: stonewalling pairs accessed: 90620
69: stonewalling pairs accessed: 89324
168: stonewalling pairs accessed: 101342
159: stonewalling pairs accessed: 100076
181: stonewalling pairs accessed: 89553
38: stonewalling pairs accessed: 101302
101: stonewalling pairs accessed: 98834
189: stonewalling pairs accessed: 91416
16: stonewalling pairs accessed: 90978
12: stonewalling pairs accessed: 88875
149: stonewalling pairs accessed: 89790
169: stonewalling pairs accessed: 89555
53: stonewalling pairs accessed: 91632
43: stonewalling pairs accessed: 114212
151: stonewalling pairs accessed: 91518
109: stonewalling pairs accessed: 89350
193: stonewalling pairs accessed: 91282
185: stonewalling pairs accessed: 89785
