IOR-3.3.0+dev: MPI Coordinated Test of Parallel I/O
Began               : Sat Jun 27 10:37:49 2020
Command line        : /IO500/bin/ior -w -s 500000 -a POSIX -v -i 1 -C -Q 1 -g -G 27 -k -e -t 47008 -b 47008 -o /mnt/cephfs/datafiles/2020.06.27-09.42.46-scr/ior_hard/IOR_file -O stoneWallingStatusFile=/mnt/cephfs/datafiles/2020.06.27-09.42.46-scr/ior_hard/stonewall -O stoneWallingWearOut=1 -D 300
Machine             : Linux sr650-1
Start time skew across all tasks: 321.23 sec
TestID              : 0
StartTime           : Sat Jun 27 10:37:49 2020
Path                : /mnt/cephfs/datafiles/2020.06.27-09.42.46-scr/ior_hard
FS                  : 32.5 TiB   Used FS: 8.4%   Inodes: 7.0 Mi   Used Inodes: 100.0%
Participating tasks: 200
Using reorderTasks '-C' (useful to avoid read cache in client)

Options: 
api                 : POSIX
apiVersion          : 
test filename       : /mnt/cephfs/datafiles/2020.06.27-09.42.46-scr/ior_hard/IOR_file
access              : single-shared-file
type                : independent
segments            : 500000
ordering in a file  : sequential
ordering inter file : constant task offset
task offset         : 1
nodes               : 10
tasks               : 200
clients per node    : 20
repetitions         : 1
xfersize            : 47008 bytes
blocksize           : 47008 bytes
aggregate filesize  : 4.28 TiB
stonewallingTime    : 300
stoneWallingWearOut : 1

Results: 

access    bw(MiB/s)  IOPS       Latency(s)  block(KiB) xfer(KiB)  open(s)    wr/rd(s)   close(s)   total(s)   iter
------    ---------  ----       ----------  ---------- ---------  --------   --------   --------   --------   ----
Commencing write performance test: Sat Jun 27 10:37:49 2020
36: stonewalling pairs accessed: 85613
126: stonewalling pairs accessed: 92680
46: stonewalling pairs accessed: 111072
172: stonewalling pairs accessed: 110851
124: stonewalling pairs accessed: 110332
24: stonewalling pairs accessed: 92934
165: stonewalling pairs accessed: 84026
115: stonewalling pairs accessed: 92723
181: stonewalling pairs accessed: 84758
76: stonewalling pairs accessed: 110578
102: stonewalling pairs accessed: 110975
26: stonewalling pairs accessed: 93421
9: stonewalling pairs accessed: 110854
94: stonewalling pairs accessed: 110596
42: stonewalling pairs accessed: 93527
20: stonewalling pairs accessed: 111047
67: stonewalling pairs accessed: 84070
33: stonewalling pairs accessed: 81311
192: stonewalling pairs accessed: 111107
155: stonewalling pairs accessed: 92900
4: stonewalling pairs accessed: 109808
55: stonewalling pairs accessed: 82965
80: stonewalling pairs accessed: 110660
135: stonewalling pairs accessed: 84848
134: stonewalling pairs accessed: 110249
22: stonewalling pairs accessed: 110830
114: stonewalling pairs accessed: 81434
27: stonewalling pairs accessed: 80741
16: stonewalling pairs accessed: 110822
173: stonewalling pairs accessed: 92713
52: stonewalling pairs accessed: 93502
65: stonewalling pairs accessed: 84596
106: stonewalling pairs accessed: 94314
199: stonewalling pairs accessed: 110345
61: stonewalling pairs accessed: 85465
15: stonewalling pairs accessed: 94790
97: stonewalling pairs accessed: 110954
11: stonewalling pairs accessed: 81941
108: stonewalling pairs accessed: 92659
140: stonewalling pairs accessed: 93151
142: stonewalling pairs accessed: 92900
100: stonewalling pairs accessed: 111120
154: stonewalling pairs accessed: 81698
25: stonewalling pairs accessed: 110387
18: stonewalling pairs accessed: 110830
92: stonewalling pairs accessed: 110472
105: stonewalling pairs accessed: 82262
141: stonewalling pairs accessed: 81075
83: stonewalling pairs accessed: 110960
149: stonewalling pairs accessed: 110967
64: stonewalling pairs accessed: 110217
117: stonewalling pairs accessed: 85575
72: stonewalling pairs accessed: 110892
127: stonewalling pairs accessed: 110008
175: stonewalling pairs accessed: 94844
90: stonewalling pairs accessed: 111120
74: stonewalling pairs accessed: 110001
37: stonewalling pairs accessed: 110385
180: stonewalling pairs accessed: 110690
6: stonewalling pairs accessed: 111081
113: stonewalling pairs accessed: 110691
152: stonewalling pairs accessed: 93586
131: stonewalling pairs accessed: 84784
144: stonewalling pairs accessed: 84388
145: stonewalling pairs accessed: 109894
178: stonewalling pairs accessed: 80926
107: stonewalling pairs accessed: 110458
186: stonewalling pairs accessed: 110679
163: stonewalling pairs accessed: 83656
82: stonewalling pairs accessed: 93466
81: stonewalling pairs accessed: 82719
44: stonewalling pairs accessed: 81276
98: stonewalling pairs accessed: 92623
116: stonewalling pairs accessed: 111090
43: stonewalling pairs accessed: 110034
191: stonewalling pairs accessed: 83670
194: stonewalling pairs accessed: 110514
8: stonewalling pairs accessed: 92551
57: stonewalling pairs accessed: 93670
111: stonewalling pairs accessed: 82623
68: stonewalling pairs accessed: 110034
177: stonewalling pairs accessed: 92546
71: stonewalling pairs accessed: 83444
28: stonewalling pairs accessed: 93127
85: stonewalling pairs accessed: 93030
119: stonewalling pairs accessed: 94023
143: stonewalling pairs accessed: 110480
51: stonewalling pairs accessed: 81165
157: stonewalling pairs accessed: 84748
139: stonewalling pairs accessed: 111124
101: stonewalling pairs accessed: 85230
56: stonewalling pairs accessed: 110449
40: stonewalling pairs accessed: 93868
73: stonewalling pairs accessed: 83158
12: stonewalling pairs accessed: 110858
104: stonewalling pairs accessed: 110459
95: stonewalling pairs accessed: 82971
17: stonewalling pairs accessed: 83417
176: stonewalling pairs accessed: 110968
169: stonewalling pairs accessed: 93135
153: stonewalling pairs accessed: 110490
182: stonewalling pairs accessed: 111107
1: stonewalling pairs accessed: 82998
14: stonewalling pairs accessed: 80969
5: stonewalling pairs accessed: 85025
166: stonewalling pairs accessed: 110694
53: stonewalling pairs accessed: 110688
164: stonewalling pairs accessed: 110290
138: stonewalling pairs accessed: 82407
103: stonewalling pairs accessed: 84629
198: stonewalling pairs accessed: 81400
193: stonewalling pairs accessed: 83676
75: stonewalling pairs accessed: 83029
23: stonewalling pairs accessed: 82199
78: stonewalling pairs accessed: 81096
122: stonewalling pairs accessed: 110694
197: stonewalling pairs accessed: 93426
69: stonewalling pairs accessed: 83302
158: stonewalling pairs accessed: 110225
147: stonewalling pairs accessed: 110123
167: stonewalling pairs accessed: 92901
183: stonewalling pairs accessed: 82700
121: stonewalling pairs accessed: 81386
7: stonewalling pairs accessed: 82998
174: stonewalling pairs accessed: 81401
196: stonewalling pairs accessed: 110243
10: stonewalling pairs accessed: 93591
151: stonewalling pairs accessed: 81988
125: stonewalling pairs accessed: 81431
137: stonewalling pairs accessed: 93595
129: stonewalling pairs accessed: 94628
21: stonewalling pairs accessed: 83844
185: stonewalling pairs accessed: 95419
47: stonewalling pairs accessed: 83746
159: stonewalling pairs accessed: 84048
168: stonewalling pairs accessed: 81283
99: stonewalling pairs accessed: 82598
187: stonewalling pairs accessed: 92898
136: stonewalling pairs accessed: 111131
0: stonewalling pairs accessed: 94878
93: stonewalling pairs accessed: 83907
41: stonewalling pairs accessed: 81094
