IOR-3.3.0+dev: MPI Coordinated Test of Parallel I/O
Began               : Thu Jun 25 03:52:44 2020
Command line        : /IO500/bin/ior -w -s 500000 -a POSIX -v -i 1 -C -Q 1 -g -G 27 -k -e -t 47008 -b 47008 -o /mnt/cephfs/datafiles/2020.06.25-03.41.25-scr/ior_hard/IOR_file -O stoneWallingStatusFile=/mnt/cephfs/datafiles/2020.06.25-03.41.25-scr/ior_hard/stonewall -O stoneWallingWearOut=1 -D 300
Machine             : Linux sr650-1
Start time skew across all tasks: 321.26 sec
TestID              : 0
StartTime           : Thu Jun 25 03:52:44 2020
Path                : /mnt/cephfs/datafiles/2020.06.25-03.41.25-scr/ior_hard
FS                  : 30.7 TiB   Used FS: 34.2%   Inodes: 13.6 Mi   Used Inodes: 100.0%
Participating tasks: 200
Using reorderTasks '-C' (useful to avoid read cache in client)

Options: 
api                 : POSIX
apiVersion          : 
test filename       : /mnt/cephfs/datafiles/2020.06.25-03.41.25-scr/ior_hard/IOR_file
access              : single-shared-file
type                : independent
segments            : 500000
ordering in a file  : sequential
ordering inter file : constant task offset
task offset         : 1
nodes               : 10
tasks               : 200
clients per node    : 20
repetitions         : 1
xfersize            : 47008 bytes
blocksize           : 47008 bytes
aggregate filesize  : 4.28 TiB
stonewallingTime    : 300
stoneWallingWearOut : 1

Results: 

access    bw(MiB/s)  IOPS       Latency(s)  block(KiB) xfer(KiB)  open(s)    wr/rd(s)   close(s)   total(s)   iter
------    ---------  ----       ----------  ---------- ---------  --------   --------   --------   --------   ----
Commencing write performance test: Thu Jun 25 03:52:44 2020
57: stonewalling pairs accessed: 53678
77: stonewalling pairs accessed: 54281
102: stonewalling pairs accessed: 52571
62: stonewalling pairs accessed: 52444
154: stonewalling pairs accessed: 53525
170: stonewalling pairs accessed: 41540
190: stonewalling pairs accessed: 42131
4: stonewalling pairs accessed: 53209
169: stonewalling pairs accessed: 50788
159: stonewalling pairs accessed: 51665
32: stonewalling pairs accessed: 45994
171: stonewalling pairs accessed: 52340
92: stonewalling pairs accessed: 40915
157: stonewalling pairs accessed: 51212
115: stonewalling pairs accessed: 40971
135: stonewalling pairs accessed: 45331
81: stonewalling pairs accessed: 46101
140: stonewalling pairs accessed: 41265
162: stonewalling pairs accessed: 42210
22: stonewalling pairs accessed: 42003
13: stonewalling pairs accessed: 51613
197: stonewalling pairs accessed: 51612
17: stonewalling pairs accessed: 41374
145: stonewalling pairs accessed: 52587
173: stonewalling pairs accessed: 50789
78: stonewalling pairs accessed: 41129
158: stonewalling pairs accessed: 43369
198: stonewalling pairs accessed: 43210
163: stonewalling pairs accessed: 46104
153: stonewalling pairs accessed: 42240
114: stonewalling pairs accessed: 53452
21: stonewalling pairs accessed: 52053
91: stonewalling pairs accessed: 46202
97: stonewalling pairs accessed: 46816
147: stonewalling pairs accessed: 52067
47: stonewalling pairs accessed: 43299
52: stonewalling pairs accessed: 53232
149: stonewalling pairs accessed: 52067
9: stonewalling pairs accessed: 46854
39: stonewalling pairs accessed: 43930
90: stonewalling pairs accessed: 52621
43: stonewalling pairs accessed: 45998
176: stonewalling pairs accessed: 41078
180: stonewalling pairs accessed: 41064
86: stonewalling pairs accessed: 41594
34: stonewalling pairs accessed: 46749
71: stonewalling pairs accessed: 53440
101: stonewalling pairs accessed: 41261
164: stonewalling pairs accessed: 53905
141: stonewalling pairs accessed: 52672
156: stonewalling pairs accessed: 40637
152: stonewalling pairs accessed: 47084
136: stonewalling pairs accessed: 42496
25: stonewalling pairs accessed: 41603
146: stonewalling pairs accessed: 41484
127: stonewalling pairs accessed: 46024
194: stonewalling pairs accessed: 52074
30: stonewalling pairs accessed: 51505
68: stonewalling pairs accessed: 41541
5: stonewalling pairs accessed: 46065
187: stonewalling pairs accessed: 51251
193: stonewalling pairs accessed: 41203
45: stonewalling pairs accessed: 41365
165: stonewalling pairs accessed: 41586
12: stonewalling pairs accessed: 41320
138: stonewalling pairs accessed: 41265
148: stonewalling pairs accessed: 41780
38: stonewalling pairs accessed: 52053
59: stonewalling pairs accessed: 54291
130: stonewalling pairs accessed: 40771
74: stonewalling pairs accessed: 54266
88: stonewalling pairs accessed: 52096
15: stonewalling pairs accessed: 46898
19: stonewalling pairs accessed: 41718
11: stonewalling pairs accessed: 52096
189: stonewalling pairs accessed: 51461
6: stonewalling pairs accessed: 41353
72: stonewalling pairs accessed: 46235
124: stonewalling pairs accessed: 46202
108: stonewalling pairs accessed: 41625
29: stonewalling pairs accessed: 46123
14: stonewalling pairs accessed: 43318
117: stonewalling pairs accessed: 51093
41: stonewalling pairs accessed: 46551
150: stonewalling pairs accessed: 41621
46: stonewalling pairs accessed: 51481
51: stonewalling pairs accessed: 42337
118: stonewalling pairs accessed: 41780
20: stonewalling pairs accessed: 46101
172: stonewalling pairs accessed: 42218
98: stonewalling pairs accessed: 42242
58: stonewalling pairs accessed: 41841
137: stonewalling pairs accessed: 50785
155: stonewalling pairs accessed: 45824
50: stonewalling pairs accessed: 52078
36: stonewalling pairs accessed: 52056
3: stonewalling pairs accessed: 42321
177: stonewalling pairs accessed: 50681
103: stonewalling pairs accessed: 41669
60: stonewalling pairs accessed: 46224
174: stonewalling pairs accessed: 43226
199: stonewalling pairs accessed: 52077
178: stonewalling pairs accessed: 42836
89: stonewalling pairs accessed: 41272
28: stonewalling pairs accessed: 41534
64: stonewalling pairs accessed: 43953
120: stonewalling pairs accessed: 41285
191: stonewalling pairs accessed: 51145
128: stonewalling pairs accessed: 41117
196: stonewalling pairs accessed: 46756
113: stonewalling pairs accessed: 40879
31: stonewalling pairs accessed: 41719
87: stonewalling pairs accessed: 46046
133: stonewalling pairs accessed: 45267
75: stonewalling pairs accessed: 45858
109: stonewalling pairs accessed: 51600
106: stonewalling pairs accessed: 45858
107: stonewalling pairs accessed: 51807
126: stonewalling pairs accessed: 51743
161: stonewalling pairs accessed: 51357
94: stonewalling pairs accessed: 42152
142: stonewalling pairs accessed: 43334
185: stonewalling pairs accessed: 41377
111: stonewalling pairs accessed: 52108
56: stonewalling pairs accessed: 42860
2: stonewalling pairs accessed: 52562
131: stonewalling pairs accessed: 51743
8: stonewalling pairs accessed: 52188
99: stonewalling pairs accessed: 52478
129: stonewalling pairs accessed: 52118
49: stonewalling pairs accessed: 41441
160: stonewalling pairs accessed: 43031
186: stonewalling pairs accessed: 45477
82: stonewalling pairs accessed: 41640
179: stonewalling pairs accessed: 52051
40: stonewalling pairs accessed: 51401
167: stonewalling pairs accessed: 45618
76: stonewalling pairs accessed: 41543
42: stonewalling pairs accessed: 41223
182: stonewalling pairs accessed: 45733
100: stonewalling pairs accessed: 46172
67: stonewalling pairs accessed: 52049
