IOR-3.3.0+dev: MPI Coordinated Test of Parallel I/O
Began               : Thu Jun 25 08:59:50 2020
Command line        : /IO500/bin/ior -w -a POSIX -t 2m -v -b 9920000m -F -i 1 -C -Q 1 -g -G 27 -k -e -o /mnt/cephfs/datafiles/2020.06.25-08.05.59-scr/ior_easy/ior_file_easy -O stoneWallingStatusFile=/mnt/cephfs/datafiles/2020.06.25-08.05.59-scr/ior_easy/stonewall -O stoneWallingWearOut=1 -D 300
Machine             : Linux sr650-1
Start time skew across all tasks: 321.26 sec
TestID              : 0
StartTime           : Thu Jun 25 08:59:50 2020
Path                : /mnt/cephfs/datafiles/2020.06.25-08.05.59-scr/ior_easy
FS                  : 31.4 TiB   Used FS: 23.9%   Inodes: 1.9 Mi   Used Inodes: 100.0%
Participating tasks: 200
Using reorderTasks '-C' (useful to avoid read cache in client)

Options: 
api                 : POSIX
apiVersion          : 
test filename       : /mnt/cephfs/datafiles/2020.06.25-08.05.59-scr/ior_easy/ior_file_easy
access              : file-per-process
type                : independent
segments            : 1
ordering in a file  : sequential
ordering inter file : constant task offset
task offset         : 1
nodes               : 10
tasks               : 200
clients per node    : 20
repetitions         : 1
xfersize            : 2 MiB
blocksize           : 9.46 TiB
aggregate filesize  : 1892.09 TiB
stonewallingTime    : 300
stoneWallingWearOut : 1

Results: 

access    bw(MiB/s)  IOPS       Latency(s)  block(KiB) xfer(KiB)  open(s)    wr/rd(s)   close(s)   total(s)   iter
------    ---------  ----       ----------  ---------- ---------  --------   --------   --------   --------   ----
Commencing write performance test: Thu Jun 25 08:59:50 2020
118: stonewalling pairs accessed: 5707
132: stonewalling pairs accessed: 6252
102: stonewalling pairs accessed: 6269
92: stonewalling pairs accessed: 6234
122: stonewalling pairs accessed: 6235
112: stonewalling pairs accessed: 6274
110: stonewalling pairs accessed: 6372
3: stonewalling pairs accessed: 7704
64: stonewalling pairs accessed: 5194
114: stonewalling pairs accessed: 5194
154: stonewalling pairs accessed: 5285
10: stonewalling pairs accessed: 6367
91: stonewalling pairs accessed: 4920
191: stonewalling pairs accessed: 4917
117: stonewalling pairs accessed: 5139
17: stonewalling pairs accessed: 5126
121: stonewalling pairs accessed: 4936
193: stonewalling pairs accessed: 7669
116: stonewalling pairs accessed: 6735
96: stonewalling pairs accessed: 6856
196: stonewalling pairs accessed: 6810
136: stonewalling pairs accessed: 6766
176: stonewalling pairs accessed: 6821
86: stonewalling pairs accessed: 6855
16: stonewalling pairs accessed: 6790
119: stonewalling pairs accessed: 6329
38: stonewalling pairs accessed: 5685
8: stonewalling pairs accessed: 5626
109: stonewalling pairs accessed: 6346
138: stonewalling pairs accessed: 5697
19: stonewalling pairs accessed: 6366
128: stonewalling pairs accessed: 5653
170: stonewalling pairs accessed: 6279
30: stonewalling pairs accessed: 6407
120: stonewalling pairs accessed: 6271
106: stonewalling pairs accessed: 6742
35: stonewalling pairs accessed: 5924
95: stonewalling pairs accessed: 6022
115: stonewalling pairs accessed: 6037
195: stonewalling pairs accessed: 5931
85: stonewalling pairs accessed: 5927
65: stonewalling pairs accessed: 6041
184: stonewalling pairs accessed: 5211
164: stonewalling pairs accessed: 5220
34: stonewalling pairs accessed: 5273
46: stonewalling pairs accessed: 6774
183: stonewalling pairs accessed: 7638
13: stonewalling pairs accessed: 7626
173: stonewalling pairs accessed: 7677
23: stonewalling pairs accessed: 7620
146: stonewalling pairs accessed: 6765
159: stonewalling pairs accessed: 6335
9: stonewalling pairs accessed: 6288
169: stonewalling pairs accessed: 6359
79: stonewalling pairs accessed: 6317
99: stonewalling pairs accessed: 6355
105: stonewalling pairs accessed: 6052
192: stonewalling pairs accessed: 6259
72: stonewalling pairs accessed: 6266
22: stonewalling pairs accessed: 6160
50: stonewalling pairs accessed: 6382
0: stonewalling pairs accessed: 6308
140: stonewalling pairs accessed: 6296
190: stonewalling pairs accessed: 6267
171: stonewalling pairs accessed: 5047
181: stonewalling pairs accessed: 4938
161: stonewalling pairs accessed: 5040
71: stonewalling pairs accessed: 5030
76: stonewalling pairs accessed: 6855
49: stonewalling pairs accessed: 6358
149: stonewalling pairs accessed: 6313
52: stonewalling pairs accessed: 6220
32: stonewalling pairs accessed: 6158
134: stonewalling pairs accessed: 5327
14: stonewalling pairs accessed: 5198
60: stonewalling pairs accessed: 6382
51: stonewalling pairs accessed: 5020
90: stonewalling pairs accessed: 6274
111: stonewalling pairs accessed: 4954
61: stonewalling pairs accessed: 4985
103: stonewalling pairs accessed: 7711
133: stonewalling pairs accessed: 7702
168: stonewalling pairs accessed: 5578
78: stonewalling pairs accessed: 5706
188: stonewalling pairs accessed: 5637
48: stonewalling pairs accessed: 5581
143: stonewalling pairs accessed: 7658
108: stonewalling pairs accessed: 5683
58: stonewalling pairs accessed: 5593
45: stonewalling pairs accessed: 6027
75: stonewalling pairs accessed: 5947
155: stonewalling pairs accessed: 5949
15: stonewalling pairs accessed: 5970
55: stonewalling pairs accessed: 5953
20: stonewalling pairs accessed: 6274
40: stonewalling pairs accessed: 6367
70: stonewalling pairs accessed: 6364
107: stonewalling pairs accessed: 5127
167: stonewalling pairs accessed: 5052
7: stonewalling pairs accessed: 5128
47: stonewalling pairs accessed: 5047
81: stonewalling pairs accessed: 5030
33: stonewalling pairs accessed: 7695
163: stonewalling pairs accessed: 7661
158: stonewalling pairs accessed: 5627
162: stonewalling pairs accessed: 6161
172: stonewalling pairs accessed: 6146
142: stonewalling pairs accessed: 6166
62: stonewalling pairs accessed: 6269
82: stonewalling pairs accessed: 6271
187: stonewalling pairs accessed: 5036
87: stonewalling pairs accessed: 5164
139: stonewalling pairs accessed: 6365
199: stonewalling pairs accessed: 6300
198: stonewalling pairs accessed: 5617
29: stonewalling pairs accessed: 6280
189: stonewalling pairs accessed: 6287
129: stonewalling pairs accessed: 6378
88: stonewalling pairs accessed: 5695
94: stonewalling pairs accessed: 5225
104: stonewalling pairs accessed: 5293
44: stonewalling pairs accessed: 5222
84: stonewalling pairs accessed: 5309
144: stonewalling pairs accessed: 5315
27: stonewalling pairs accessed: 5052
74: stonewalling pairs accessed: 5200
174: stonewalling pairs accessed: 5211
66: stonewalling pairs accessed: 6839
43: stonewalling pairs accessed: 7677
156: stonewalling pairs accessed: 6735
56: stonewalling pairs accessed: 6841
36: stonewalling pairs accessed: 6847
26: stonewalling pairs accessed: 6821
179: stonewalling pairs accessed: 6278
194: stonewalling pairs accessed: 5204
67: stonewalling pairs accessed: 5059
137: stonewalling pairs accessed: 5144
77: stonewalling pairs accessed: 5160
1: stonewalling pairs accessed: 5034
151: stonewalling pairs accessed: 4920
101: stonewalling pairs accessed: 4935
63: stonewalling pairs accessed: 7700
